GeneID	GO_Type	GO_ID	GO_Description
111904523	biological_process	GO:0006355	transcription factor JUNGBRUNNEN 1
111904524	molecular_function	GO:0003746	elongation factor 2
111904524	molecular_function	GO:0003746	elongation factor 2
111904524	molecular_function	GO:0003924	elongation factor 2
111904524	molecular_function	GO:0003924	elongation factor 2
111904524	molecular_function	GO:0005525	elongation factor 2
111904524	cellular_component	GO:0005829	elongation factor 2
111904524	biological_process	GO:0006414	elongation factor 2
111904524	molecular_function	GO:0043022	elongation factor 2
111904524	cellular_component	GO:1990904	elongation factor 2
111904525	molecular_function	GO:0004842	probable BOI-related E3 ubiquitin-protein ligase 2
